cible_debit_J+0,cible_debit_J+1,cible_debit_J+2,cible_debit_J+3,cible_debit_J+4,cible_debit_J+5,cible_debit_J+6,cible_debit_J+7,cible_debit_J+8,cible_debit_J+9,cible_debit_J+10,cible_debit_J+11,cible_debit_J+12,cible_debit_J+13,cible_debit_J+14,cible_debit_J+15
4451.3396562060125,4342.258907948562,4486.01821221151,4362.231764706043,4402.300907711365,4452.666859526636,4448.270392491067,4180.681882559095,4577.86453930408,4477.61713372794,4582.803494166368,4631.605072333976,4271.909011000403,4298.725955465452,4369.126051005039,4426.783669473368
4342.258907948562,4486.01821221151,4362.231764706043,4402.300907711365,4452.666859526636,4448.270392491067,4180.681882559095,4577.86453930408,4477.61713372794,4582.803494166368,4631.605072333976,4271.909011000403,4298.725955465452,4369.126051005039,4426.783669473368,4268.343444678298
4486.01821221151,4362.231764706043,4402.300907711365,4452.666859526636,4448.270392491067,4180.681882559095,4577.86453930408,4477.61713372794,4582.803494166368,4631.605072333976,4271.909011000403,4298.725955465452,4369.126051005039,4426.783669473368,4268.343444678298,4275.461456358718
4362.231764706043,4402.300907711365,4452.666859526636,4448.270392491067,4180.681882559095,4577.86453930408,4477.61713372794,4582.803494166368,4631.605072333976,4271.909011000403,4298.725955465452,4369.126051005039,4426.783669473368,4268.343444678298,4275.461456358718,4402.639923281028
4402.300907711365,4452.666859526636,4448.270392491067,4180.681882559095,4577.86453930408,4477.61713372794,4582.803494166368,4631.605072333976,4271.909011000403,4298.725955465452,4369.126051005039,4426.783669473368,4268.343444678298,4275.461456358718,4402.639923281028,4191.374619068254
4452.666859526636,4448.270392491067,4180.681882559095,4577.86453930408,4477.61713372794,4582.803494166368,4631.605072333976,4271.909011000403,4298.725955465452,4369.126051005039,4426.783669473368,4268.343444678298,4275.461456358718,4402.639923281028,4191.374619068254,4288.483973183231
4448.270392491067,4180.681882559095,4577.86453930408,4477.61713372794,4582.803494166368,4631.605072333976,4271.909011000403,4298.725955465452,4369.126051005039,4426.783669473368,4268.343444678298,4275.461456358718,4402.639923281028,4191.374619068254,4288.483973183231,4362.283285306691
4180.681882559095,4577.86453930408,4477.61713372794,4582.803494166368,4631.605072333976,4271.909011000403,4298.725955465452,4369.126051005039,4426.783669473368,4268.343444678298,4275.461456358718,4402.639923281028,4191.374619068254,4288.483973183231,4362.283285306691,4211.78488416819
4577.86453930408,4477.61713372794,4582.803494166368,4631.605072333976,4271.909011000403,4298.725955465452,4369.126051005039,4426.783669473368,4268.343444678298,4275.461456358718,4402.639923281028,4191.374619068254,4288.483973183231,4362.283285306691,4211.78488416819,4301.76766538613
4477.61713372794,4582.803494166368,4631.605072333976,4271.909011000403,4298.725955465452,4369.126051005039,4426.783669473368,4268.343444678298,4275.461456358718,4402.639923281028,4191.374619068254,4288.483973183231,4362.283285306691,4211.78488416819,4301.76766538613,4196.203438006622
4582.803494166368,4631.605072333976,4271.909011000403,4298.725955465452,4369.126051005039,4426.783669473368,4268.343444678298,4275.461456358718,4402.639923281028,4191.374619068254,4288.483973183231,4362.283285306691,4211.78488416819,4301.76766538613,4196.203438006622,4031.9881520169884
4631.605072333976,4271.909011000403,4298.725955465452,4369.126051005039,4426.783669473368,4268.343444678298,4275.461456358718,4402.639923281028,4191.374619068254,4288.483973183231,4362.283285306691,4211.78488416819,4301.76766538613,4196.203438006622,4031.9881520169884,4121.041597497328
4271.909011000403,4298.725955465452,4369.126051005039,4426.783669473368,4268.343444678298,4275.461456358718,4402.639923281028,4191.374619068254,4288.483973183231,4362.283285306691,4211.78488416819,4301.76766538613,4196.203438006622,4031.9881520169884,4121.041597497328,4138.85672329238
4298.725955465452,4369.126051005039,4426.783669473368,4268.343444678298,4275.461456358718,4402.639923281028,4191.374619068254,4288.483973183231,4362.283285306691,4211.78488416819,4301.76766538613,4196.203438006622,4031.9881520169884,4121.041597497328,4138.85672329238,4108.4794763284535
4369.126051005039,4426.783669473368,4268.343444678298,4275.461456358718,4402.639923281028,4191.374619068254,4288.483973183231,4362.283285306691,4211.78488416819,4301.76766538613,4196.203438006622,4031.9881520169884,4121.041597497328,4138.85672329238,4108.4794763284535,4127.703135594637
4426.783669473368,4268.343444678298,4275.461456358718,4402.639923281028,4191.374619068254,4288.483973183231,4362.283285306691,4211.78488416819,4301.76766538613,4196.203438006622,4031.9881520169884,4121.041597497328,4138.85672329238,4108.4794763284535,4127.703135594637,4147.548359909742
4268.343444678298,4275.461456358718,4402.639923281028,4191.374619068254,4288.483973183231,4362.283285306691,4211.78488416819,4301.76766538613,4196.203438006622,4031.9881520169884,4121.041597497328,4138.85672329238,4108.4794763284535,4127.703135594637,4147.548359909742,4118.813289948535
4275.461456358718,4402.639923281028,4191.374619068254,4288.483973183231,4362.283285306691,4211.78488416819,4301.76766538613,4196.203438006622,4031.9881520169884,4121.041597497328,4138.85672329238,4108.4794763284535,4127.703135594637,4147.548359909742,4118.813289948535,4089.4547544132447
4402.639923281028,4191.374619068254,4288.483973183231,4362.283285306691,4211.78488416819,4301.76766538613,4196.203438006622,4031.9881520169884,4121.041597497328,4138.85672329238,4108.4794763284535,4127.703135594637,4147.548359909742,4118.813289948535,4089.4547544132447,4009.2644732179365
4191.374619068254,4288.483973183231,4362.283285306691,4211.78488416819,4301.76766538613,4196.203438006622,4031.9881520169884,4121.041597497328,4138.85672329238,4108.4794763284535,4127.703135594637,4147.548359909742,4118.813289948535,4089.4547544132447,4009.2644732179365,4011.8099431114174
4288.483973183231,4362.283285306691,4211.78488416819,4301.76766538613,4196.203438006622,4031.9881520169884,4121.041597497328,4138.85672329238,4108.4794763284535,4127.703135594637,4147.548359909742,4118.813289948535,4089.4547544132447,4009.2644732179365,4011.8099431114174,3977.135553492043
4362.283285306691,4211.78488416819,4301.76766538613,4196.203438006622,4031.9881520169884,4121.041597497328,4138.85672329238,4108.4794763284535,4127.703135594637,4147.548359909742,4118.813289948535,4089.4547544132447,4009.2644732179365,4011.8099431114174,3977.135553492043,3936.056555411411
4211.78488416819,4301.76766538613,4196.203438006622,4031.9881520169884,4121.041597497328,4138.85672329238,4108.4794763284535,4127.703135594637,4147.548359909742,4118.813289948535,4089.4547544132447,4009.2644732179365,4011.8099431114174,3977.135553492043,3936.056555411411,4114.020740980157
4301.76766538613,4196.203438006622,4031.9881520169884,4121.041597497328,4138.85672329238,4108.4794763284535,4127.703135594637,4147.548359909742,4118.813289948535,4089.4547544132447,4009.2644732179365,4011.8099431114174,3977.135553492043,3936.056555411411,4114.020740980157,3764.1706017851466
4196.203438006622,4031.9881520169884,4121.041597497328,4138.85672329238,4108.4794763284535,4127.703135594637,4147.548359909742,4118.813289948535,4089.4547544132447,4009.2644732179365,4011.8099431114174,3977.135553492043,3936.056555411411,4114.020740980157,3764.1706017851466,3958.6488376810817
4031.9881520169884,4121.041597497328,4138.85672329238,4108.4794763284535,4127.703135594637,4147.548359909742,4118.813289948535,4089.4547544132447,4009.2644732179365,4011.8099431114174,3977.135553492043,3936.056555411411,4114.020740980157,3764.1706017851466,3958.6488376810817,3749.6434534503446
4121.041597497328,4138.85672329238,4108.4794763284535,4127.703135594637,4147.548359909742,4118.813289948535,4089.4547544132447,4009.2644732179365,4011.8099431114174,3977.135553492043,3936.056555411411,4114.020740980157,3764.1706017851466,3958.6488376810817,3749.6434534503446,3833.0148740335826
4138.85672329238,4108.4794763284535,4127.703135594637,4147.548359909742,4118.813289948535,4089.4547544132447,4009.2644732179365,4011.8099431114174,3977.135553492043,3936.056555411411,4114.020740980157,3764.1706017851466,3958.6488376810817,3749.6434534503446,3833.0148740335826,3952.6142756457366
4108.4794763284535,4127.703135594637,4147.548359909742,4118.813289948535,4089.4547544132447,4009.2644732179365,4011.8099431114174,3977.135553492043,3936.056555411411,4114.020740980157,3764.1706017851466,3958.6488376810817,3749.6434534503446,3833.0148740335826,3952.6142756457366,3821.9591098691076
4127.703135594637,4147.548359909742,4118.813289948535,4089.4547544132447,4009.2644732179365,4011.8099431114174,3977.135553492043,3936.056555411411,4114.020740980157,3764.1706017851466,3958.6488376810817,3749.6434534503446,3833.0148740335826,3952.6142756457366,3821.9591098691076,3969.633081795042
4147.548359909742,4118.813289948535,4089.4547544132447,4009.2644732179365,4011.8099431114174,3977.135553492043,3936.056555411411,4114.020740980157,3764.1706017851466,3958.6488376810817,3749.6434534503446,3833.0148740335826,3952.6142756457366,3821.9591098691076,3969.633081795042,3711.324144439089
4118.813289948535,4089.4547544132447,4009.2644732179365,4011.8099431114174,3977.135553492043,3936.056555411411,4114.020740980157,3764.1706017851466,3958.6488376810817,3749.6434534503446,3833.0148740335826,3952.6142756457366,3821.9591098691076,3969.633081795042,3711.324144439089,3754.740314908853
4089.4547544132447,4009.2644732179365,4011.8099431114174,3977.135553492043,3936.056555411411,4114.020740980157,3764.1706017851466,3958.6488376810817,3749.6434534503446,3833.0148740335826,3952.6142756457366,3821.9591098691076,3969.633081795042,3711.324144439089,3754.740314908853,3698.277987443047
4009.2644732179365,4011.8099431114174,3977.135553492043,3936.056555411411,4114.020740980157,3764.1706017851466,3958.6488376810817,3749.6434534503446,3833.0148740335826,3952.6142756457366,3821.9591098691076,3969.633081795042,3711.324144439089,3754.740314908853,3698.277987443047,3740.4044407044325
4011.8099431114174,3977.135553492043,3936.056555411411,4114.020740980157,3764.1706017851466,3958.6488376810817,3749.6434534503446,3833.0148740335826,3952.6142756457366,3821.9591098691076,3969.633081795042,3711.324144439089,3754.740314908853,3698.277987443047,3740.4044407044325,3684.612737305331
3977.135553492043,3936.056555411411,4114.020740980157,3764.1706017851466,3958.6488376810817,3749.6434534503446,3833.0148740335826,3952.6142756457366,3821.9591098691076,3969.633081795042,3711.324144439089,3754.740314908853,3698.277987443047,3740.4044407044325,3684.612737305331,3654.8007775583064
3936.056555411411,4114.020740980157,3764.1706017851466,3958.6488376810817,3749.6434534503446,3833.0148740335826,3952.6142756457366,3821.9591098691076,3969.633081795042,3711.324144439089,3754.740314908853,3698.277987443047,3740.4044407044325,3684.612737305331,3654.8007775583064,3678.274587446978
4114.020740980157,3764.1706017851466,3958.6488376810817,3749.6434534503446,3833.0148740335826,3952.6142756457366,3821.9591098691076,3969.633081795042,3711.324144439089,3754.740314908853,3698.277987443047,3740.4044407044325,3684.612737305331,3654.8007775583064,3678.274587446978,3757.073816840098
3764.1706017851466,3958.6488376810817,3749.6434534503446,3833.0148740335826,3952.6142756457366,3821.9591098691076,3969.633081795042,3711.324144439089,3754.740314908853,3698.277987443047,3740.4044407044325,3684.612737305331,3654.8007775583064,3678.274587446978,3757.073816840098,3637.2189039756013
3958.6488376810817,3749.6434534503446,3833.0148740335826,3952.6142756457366,3821.9591098691076,3969.633081795042,3711.324144439089,3754.740314908853,3698.277987443047,3740.4044407044325,3684.612737305331,3654.8007775583064,3678.274587446978,3757.073816840098,3637.2189039756013,3603.667507069607
3749.6434534503446,3833.0148740335826,3952.6142756457366,3821.9591098691076,3969.633081795042,3711.324144439089,3754.740314908853,3698.277987443047,3740.4044407044325,3684.612737305331,3654.8007775583064,3678.274587446978,3757.073816840098,3637.2189039756013,3603.667507069607,3544.4241892415967
3833.0148740335826,3952.6142756457366,3821.9591098691076,3969.633081795042,3711.324144439089,3754.740314908853,3698.277987443047,3740.4044407044325,3684.612737305331,3654.8007775583064,3678.274587446978,3757.073816840098,3637.2189039756013,3603.667507069607,3544.4241892415967,3478.101411593367
3952.6142756457366,3821.9591098691076,3969.633081795042,3711.324144439089,3754.740314908853,3698.277987443047,3740.4044407044325,3684.612737305331,3654.8007775583064,3678.274587446978,3757.073816840098,3637.2189039756013,3603.667507069607,3544.4241892415967,3478.101411593367,3379.2959588059516
3821.9591098691076,3969.633081795042,3711.324144439089,3754.740314908853,3698.277987443047,3740.4044407044325,3684.612737305331,3654.8007775583064,3678.274587446978,3757.073816840098,3637.2189039756013,3603.667507069607,3544.4241892415967,3478.101411593367,3379.2959588059516,3394.695355137044
3969.633081795042,3711.324144439089,3754.740314908853,3698.277987443047,3740.4044407044325,3684.612737305331,3654.8007775583064,3678.274587446978,3757.073816840098,3637.2189039756013,3603.667507069607,3544.4241892415967,3478.101411593367,3379.2959588059516,3394.695355137044,3478.427953296149
3711.324144439089,3754.740314908853,3698.277987443047,3740.4044407044325,3684.612737305331,3654.8007775583064,3678.274587446978,3757.073816840098,3637.2189039756013,3603.667507069607,3544.4241892415967,3478.101411593367,3379.2959588059516,3394.695355137044,3478.427953296149,3257.95066268721
3754.740314908853,3698.277987443047,3740.4044407044325,3684.612737305331,3654.8007775583064,3678.274587446978,3757.073816840098,3637.2189039756013,3603.667507069607,3544.4241892415967,3478.101411593367,3379.2959588059516,3394.695355137044,3478.427953296149,3257.95066268721,3490.9643209429732
3698.277987443047,3740.4044407044325,3684.612737305331,3654.8007775583064,3678.274587446978,3757.073816840098,3637.2189039756013,3603.667507069607,3544.4241892415967,3478.101411593367,3379.2959588059516,3394.695355137044,3478.427953296149,3257.95066268721,3490.9643209429732,3357.7617199234937
3740.4044407044325,3684.612737305331,3654.8007775583064,3678.274587446978,3757.073816840098,3637.2189039756013,3603.667507069607,3544.4241892415967,3478.101411593367,3379.2959588059516,3394.695355137044,3478.427953296149,3257.95066268721,3490.9643209429732,3357.7617199234937,3280.570315339647
3684.612737305331,3654.8007775583064,3678.274587446978,3757.073816840098,3637.2189039756013,3603.667507069607,3544.4241892415967,3478.101411593367,3379.2959588059516,3394.695355137044,3478.427953296149,3257.95066268721,3490.9643209429732,3357.7617199234937,3280.570315339647,3294.7849864773198
3654.8007775583064,3678.274587446978,3757.073816840098,3637.2189039756013,3603.667507069607,3544.4241892415967,3478.101411593367,3379.2959588059516,3394.695355137044,3478.427953296149,3257.95066268721,3490.9643209429732,3357.7617199234937,3280.570315339647,3294.7849864773198,3390.4532101642967
3678.274587446978,3757.073816840098,3637.2189039756013,3603.667507069607,3544.4241892415967,3478.101411593367,3379.2959588059516,3394.695355137044,3478.427953296149,3257.95066268721,3490.9643209429732,3357.7617199234937,3280.570315339647,3294.7849864773198,3390.4532101642967,3336.1895901237567
3757.073816840098,3637.2189039756013,3603.667507069607,3544.4241892415967,3478.101411593367,3379.2959588059516,3394.695355137044,3478.427953296149,3257.95066268721,3490.9643209429732,3357.7617199234937,3280.570315339647,3294.7849864773198,3390.4532101642967,3336.1895901237567,3300.690475303008
3637.2189039756013,3603.667507069607,3544.4241892415967,3478.101411593367,3379.2959588059516,3394.695355137044,3478.427953296149,3257.95066268721,3490.9643209429732,3357.7617199234937,3280.570315339647,3294.7849864773198,3390.4532101642967,3336.1895901237567,3300.690475303008,3426.606334126178
3603.667507069607,3544.4241892415967,3478.101411593367,3379.2959588059516,3394.695355137044,3478.427953296149,3257.95066268721,3490.9643209429732,3357.7617199234937,3280.570315339647,3294.7849864773198,3390.4532101642967,3336.1895901237567,3300.690475303008,3426.606334126178,3460.6244180745853
3544.4241892415967,3478.101411593367,3379.2959588059516,3394.695355137044,3478.427953296149,3257.95066268721,3490.9643209429732,3357.7617199234937,3280.570315339647,3294.7849864773198,3390.4532101642967,3336.1895901237567,3300.690475303008,3426.606334126178,3460.6244180745853,3072.600288791934
3478.101411593367,3379.2959588059516,3394.695355137044,3478.427953296149,3257.95066268721,3490.9643209429732,3357.7617199234937,3280.570315339647,3294.7849864773198,3390.4532101642967,3336.1895901237567,3300.690475303008,3426.606334126178,3460.6244180745853,3072.600288791934,3265.7690845028856
3379.2959588059516,3394.695355137044,3478.427953296149,3257.95066268721,3490.9643209429732,3357.7617199234937,3280.570315339647,3294.7849864773198,3390.4532101642967,3336.1895901237567,3300.690475303008,3426.606334126178,3460.6244180745853,3072.600288791934,3265.7690845028856,3076.0085042009873
3394.695355137044,3478.427953296149,3257.95066268721,3490.9643209429732,3357.7617199234937,3280.570315339647,3294.7849864773198,3390.4532101642967,3336.1895901237567,3300.690475303008,3426.606334126178,3460.6244180745853,3072.600288791934,3265.7690845028856,3076.0085042009873,2989.944438429726
3478.427953296149,3257.95066268721,3490.9643209429732,3357.7617199234937,3280.570315339647,3294.7849864773198,3390.4532101642967,3336.1895901237567,3300.690475303008,3426.606334126178,3460.6244180745853,3072.600288791934,3265.7690845028856,3076.0085042009873,2989.944438429726,3050.9126723176782
3257.95066268721,3490.9643209429732,3357.7617199234937,3280.570315339647,3294.7849864773198,3390.4532101642967,3336.1895901237567,3300.690475303008,3426.606334126178,3460.6244180745853,3072.600288791934,3265.7690845028856,3076.0085042009873,2989.944438429726,3050.9126723176782,3181.5886638962297
3490.9643209429732,3357.7617199234937,3280.570315339647,3294.7849864773198,3390.4532101642967,3336.1895901237567,3300.690475303008,3426.606334126178,3460.6244180745853,3072.600288791934,3265.7690845028856,3076.0085042009873,2989.944438429726,3050.9126723176782,3181.5886638962297,3023.924941209247
3357.7617199234937,3280.570315339647,3294.7849864773198,3390.4532101642967,3336.1895901237567,3300.690475303008,3426.606334126178,3460.6244180745853,3072.600288791934,3265.7690845028856,3076.0085042009873,2989.944438429726,3050.9126723176782,3181.5886638962297,3023.924941209247,2982.720858612202
3280.570315339647,3294.7849864773198,3390.4532101642967,3336.1895901237567,3300.690475303008,3426.606334126178,3460.6244180745853,3072.600288791934,3265.7690845028856,3076.0085042009873,2989.944438429726,3050.9126723176782,3181.5886638962297,3023.924941209247,2982.720858612202,3147.6498788440954
3294.7849864773198,3390.4532101642967,3336.1895901237567,3300.690475303008,3426.606334126178,3460.6244180745853,3072.600288791934,3265.7690845028856,3076.0085042009873,2989.944438429726,3050.9126723176782,3181.5886638962297,3023.924941209247,2982.720858612202,3147.6498788440954,3033.0683915070754
3390.4532101642967,3336.1895901237567,3300.690475303008,3426.606334126178,3460.6244180745853,3072.600288791934,3265.7690845028856,3076.0085042009873,2989.944438429726,3050.9126723176782,3181.5886638962297,3023.924941209247,2982.720858612202,3147.6498788440954,3033.0683915070754,2949.4527548656
3336.1895901237567,3300.690475303008,3426.606334126178,3460.6244180745853,3072.600288791934,3265.7690845028856,3076.0085042009873,2989.944438429726,3050.9126723176782,3181.5886638962297,3023.924941209247,2982.720858612202,3147.6498788440954,3033.0683915070754,2949.4527548656,3115.2047010496844
3300.690475303008,3426.606334126178,3460.6244180745853,3072.600288791934,3265.7690845028856,3076.0085042009873,2989.944438429726,3050.9126723176782,3181.5886638962297,3023.924941209247,2982.720858612202,3147.6498788440954,3033.0683915070754,2949.4527548656,3115.2047010496844,2957.420369051435
3426.606334126178,3460.6244180745853,3072.600288791934,3265.7690845028856,3076.0085042009873,2989.944438429726,3050.9126723176782,3181.5886638962297,3023.924941209247,2982.720858612202,3147.6498788440954,3033.0683915070754,2949.4527548656,3115.2047010496844,2957.420369051435,2810.6836981154847
3460.6244180745853,3072.600288791934,3265.7690845028856,3076.0085042009873,2989.944438429726,3050.9126723176782,3181.5886638962297,3023.924941209247,2982.720858612202,3147.6498788440954,3033.0683915070754,2949.4527548656,3115.2047010496844,2957.420369051435,2810.6836981154847,2749.5916639790407
3072.600288791934,3265.7690845028856,3076.0085042009873,2989.944438429726,3050.9126723176782,3181.5886638962297,3023.924941209247,2982.720858612202,3147.6498788440954,3033.0683915070754,2949.4527548656,3115.2047010496844,2957.420369051435,2810.6836981154847,2749.5916639790407,2791.7148960762884
3265.7690845028856,3076.0085042009873,2989.944438429726,3050.9126723176782,3181.5886638962297,3023.924941209247,2982.720858612202,3147.6498788440954,3033.0683915070754,2949.4527548656,3115.2047010496844,2957.420369051435,2810.6836981154847,2749.5916639790407,2791.7148960762884,2826.1423718731166
3076.0085042009873,2989.944438429726,3050.9126723176782,3181.5886638962297,3023.924941209247,2982.720858612202,3147.6498788440954,3033.0683915070754,2949.4527548656,3115.2047010496844,2957.420369051435,2810.6836981154847,2749.5916639790407,2791.7148960762884,2826.1423718731166,2878.7897859270365
2989.944438429726,3050.9126723176782,3181.5886638962297,3023.924941209247,2982.720858612202,3147.6498788440954,3033.0683915070754,2949.4527548656,3115.2047010496844,2957.420369051435,2810.6836981154847,2749.5916639790407,2791.7148960762884,2826.1423718731166,2878.7897859270365,2844.1368943426346
3050.9126723176782,3181.5886638962297,3023.924941209247,2982.720858612202,3147.6498788440954,3033.0683915070754,2949.4527548656,3115.2047010496844,2957.420369051435,2810.6836981154847,2749.5916639790407,2791.7148960762884,2826.1423718731166,2878.7897859270365,2844.1368943426346,2745.6826706617753
3181.5886638962297,3023.924941209247,2982.720858612202,3147.6498788440954,3033.0683915070754,2949.4527548656,3115.2047010496844,2957.420369051435,2810.6836981154847,2749.5916639790407,2791.7148960762884,2826.1423718731166,2878.7897859270365,2844.1368943426346,2745.6826706617753,2591.1649893510917
3023.924941209247,2982.720858612202,3147.6498788440954,3033.0683915070754,2949.4527548656,3115.2047010496844,2957.420369051435,2810.6836981154847,2749.5916639790407,2791.7148960762884,2826.1423718731166,2878.7897859270365,2844.1368943426346,2745.6826706617753,2591.1649893510917,2777.350872629724
2982.720858612202,3147.6498788440954,3033.0683915070754,2949.4527548656,3115.2047010496844,2957.420369051435,2810.6836981154847,2749.5916639790407,2791.7148960762884,2826.1423718731166,2878.7897859270365,2844.1368943426346,2745.6826706617753,2591.1649893510917,2777.350872629724,2667.922384479051
3147.6498788440954,3033.0683915070754,2949.4527548656,3115.2047010496844,2957.420369051435,2810.6836981154847,2749.5916639790407,2791.7148960762884,2826.1423718731166,2878.7897859270365,2844.1368943426346,2745.6826706617753,2591.1649893510917,2777.350872629724,2667.922384479051,2523.486412001604
3033.0683915070754,2949.4527548656,3115.2047010496844,2957.420369051435,2810.6836981154847,2749.5916639790407,2791.7148960762884,2826.1423718731166,2878.7897859270365,2844.1368943426346,2745.6826706617753,2591.1649893510917,2777.350872629724,2667.922384479051,2523.486412001604,2483.8347986312806
2949.4527548656,3115.2047010496844,2957.420369051435,2810.6836981154847,2749.5916639790407,2791.7148960762884,2826.1423718731166,2878.7897859270365,2844.1368943426346,2745.6826706617753,2591.1649893510917,2777.350872629724,2667.922384479051,2523.486412001604,2483.8347986312806,2605.1015396273683
3115.2047010496844,2957.420369051435,2810.6836981154847,2749.5916639790407,2791.7148960762884,2826.1423718731166,2878.7897859270365,2844.1368943426346,2745.6826706617753,2591.1649893510917,2777.350872629724,2667.922384479051,2523.486412001604,2483.8347986312806,2605.1015396273683,2592.6078525627604
2957.420369051435,2810.6836981154847,2749.5916639790407,2791.7148960762884,2826.1423718731166,2878.7897859270365,2844.1368943426346,2745.6826706617753,2591.1649893510917,2777.350872629724,2667.922384479051,2523.486412001604,2483.8347986312806,2605.1015396273683,2592.6078525627604,2614.71218039699
2810.6836981154847,2749.5916639790407,2791.7148960762884,2826.1423718731166,2878.7897859270365,2844.1368943426346,2745.6826706617753,2591.1649893510917,2777.350872629724,2667.922384479051,2523.486412001604,2483.8347986312806,2605.1015396273683,2592.6078525627604,2614.71218039699,2385.416561567933
2749.5916639790407,2791.7148960762884,2826.1423718731166,2878.7897859270365,2844.1368943426346,2745.6826706617753,2591.1649893510917,2777.350872629724,2667.922384479051,2523.486412001604,2483.8347986312806,2605.1015396273683,2592.6078525627604,2614.71218039699,2385.416561567933,2676.5993158536144
2791.7148960762884,2826.1423718731166,2878.7897859270365,2844.1368943426346,2745.6826706617753,2591.1649893510917,2777.350872629724,2667.922384479051,2523.486412001604,2483.8347986312806,2605.1015396273683,2592.6078525627604,2614.71218039699,2385.416561567933,2676.5993158536144,2276.2349608848217
2826.1423718731166,2878.7897859270365,2844.1368943426346,2745.6826706617753,2591.1649893510917,2777.350872629724,2667.922384479051,2523.486412001604,2483.8347986312806,2605.1015396273683,2592.6078525627604,2614.71218039699,2385.416561567933,2676.5993158536144,2276.2349608848217,2430.9554692546385
2878.7897859270365,2844.1368943426346,2745.6826706617753,2591.1649893510917,2777.350872629724,2667.922384479051,2523.486412001604,2483.8347986312806,2605.1015396273683,2592.6078525627604,2614.71218039699,2385.416561567933,2676.5993158536144,2276.2349608848217,2430.9554692546385,2545.9216977533515
2844.1368943426346,2745.6826706617753,2591.1649893510917,2777.350872629724,2667.922384479051,2523.486412001604,2483.8347986312806,2605.1015396273683,2592.6078525627604,2614.71218039699,2385.416561567933,2676.5993158536144,2276.2349608848217,2430.9554692546385,2545.9216977533515,2492.013472951349
2745.6826706617753,2591.1649893510917,2777.350872629724,2667.922384479051,2523.486412001604,2483.8347986312806,2605.1015396273683,2592.6078525627604,2614.71218039699,2385.416561567933,2676.5993158536144,2276.2349608848217,2430.9554692546385,2545.9216977533515,2492.013472951349,2267.038991633942
2591.1649893510917,2777.350872629724,2667.922384479051,2523.486412001604,2483.8347986312806,2605.1015396273683,2592.6078525627604,2614.71218039699,2385.416561567933,2676.5993158536144,2276.2349608848217,2430.9554692546385,2545.9216977533515,2492.013472951349,2267.038991633942,2401.371472243025
2777.350872629724,2667.922384479051,2523.486412001604,2483.8347986312806,2605.1015396273683,2592.6078525627604,2614.71218039699,2385.416561567933,2676.5993158536144,2276.2349608848217,2430.9554692546385,2545.9216977533515,2492.013472951349,2267.038991633942,2401.371472243025,2440.652209705256
2667.922384479051,2523.486412001604,2483.8347986312806,2605.1015396273683,2592.6078525627604,2614.71218039699,2385.416561567933,2676.5993158536144,2276.2349608848217,2430.9554692546385,2545.9216977533515,2492.013472951349,2267.038991633942,2401.371472243025,2440.652209705256,2367.913615879117
2523.486412001604,2483.8347986312806,2605.1015396273683,2592.6078525627604,2614.71218039699,2385.416561567933,2676.5993158536144,2276.2349608848217,2430.9554692546385,2545.9216977533515,2492.013472951349,2267.038991633942,2401.371472243025,2440.652209705256,2367.913615879117,2171.6235124089403
2483.8347986312806,2605.1015396273683,2592.6078525627604,2614.71218039699,2385.416561567933,2676.5993158536144,2276.2349608848217,2430.9554692546385,2545.9216977533515,2492.013472951349,2267.038991633942,2401.371472243025,2440.652209705256,2367.913615879117,2171.6235124089403,2416.045073636035
2605.1015396273683,2592.6078525627604,2614.71218039699,2385.416561567933,2676.5993158536144,2276.2349608848217,2430.9554692546385,2545.9216977533515,2492.013472951349,2267.038991633942,2401.371472243025,2440.652209705256,2367.913615879117,2171.6235124089403,2416.045073636035,2061.409898201491
2592.6078525627604,2614.71218039699,2385.416561567933,2676.5993158536144,2276.2349608848217,2430.9554692546385,2545.9216977533515,2492.013472951349,2267.038991633942,2401.371472243025,2440.652209705256,2367.913615879117,2171.6235124089403,2416.045073636035,2061.409898201491,2207.3675280066286
2614.71218039699,2385.416561567933,2676.5993158536144,2276.2349608848217,2430.9554692546385,2545.9216977533515,2492.013472951349,2267.038991633942,2401.371472243025,2440.652209705256,2367.913615879117,2171.6235124089403,2416.045073636035,2061.409898201491,2207.3675280066286,2073.041472451955
2385.416561567933,2676.5993158536144,2276.2349608848217,2430.9554692546385,2545.9216977533515,2492.013472951349,2267.038991633942,2401.371472243025,2440.652209705256,2367.913615879117,2171.6235124089403,2416.045073636035,2061.409898201491,2207.3675280066286,2073.041472451955,2115.820817836353
2676.5993158536144,2276.2349608848217,2430.9554692546385,2545.9216977533515,2492.013472951349,2267.038991633942,2401.371472243025,2440.652209705256,2367.913615879117,2171.6235124089403,2416.045073636035,2061.409898201491,2207.3675280066286,2073.041472451955,2115.820817836353,2103.9458086809173
2276.2349608848217,2430.9554692546385,2545.9216977533515,2492.013472951349,2267.038991633942,2401.371472243025,2440.652209705256,2367.913615879117,2171.6235124089403,2416.045073636035,2061.409898201491,2207.3675280066286,2073.041472451955,2115.820817836353,2103.9458086809173,2166.1809432596147
2430.9554692546385,2545.9216977533515,2492.013472951349,2267.038991633942,2401.371472243025,2440.652209705256,2367.913615879117,2171.6235124089403,2416.045073636035,2061.409898201491,2207.3675280066286,2073.041472451955,2115.820817836353,2103.9458086809173,2166.1809432596147,1967.5078215681222
